Tidspunkt,Temperatur (°C),Vindhastighet (km/t),Trykk,Nedbør (mm)
2025-03-07 10:00,3.9,5.8,1003.0,0.0
2025-03-07 11:00,4.5,4.7,1002.0,0.0
2025-03-07 12:00,5.2,3.6,1002.0,0.0
2025-03-07 13:00,5.9,4.0,1002.0,0.0
2025-03-07 14:00,6.2,9.5,1001.0,0.0
2025-03-07 15:00,6.5,11.8,1001.0,0.0
2025-03-07 16:00,6.0,14.7,1001.0,0.0
2025-03-07 17:00,5.0,14.0,1004.0,0.0
2025-03-07 18:00,4.2,17.9,1006.0,0.0
2025-03-07 19:00,3.6,13.4,1008.0,0.0
2025-03-07 20:00,3.4,11.4,1009.0,0.0
2025-03-07 21:00,3.5,12.5,1010.0,0.0
2025-03-07 22:00,3.6,13.3,1011.0,0.0
2025-03-07 23:00,3.1,11.4,1012.0,0.0
2025-03-08 00:00,3.4,24.1,1012.0,0.0
2025-03-08 01:00,4.0,25.2,1013.0,0.0
2025-03-08 02:00,3.4,23.8,1014.0,0.0
2025-03-08 03:00,4.1,22.3,1014.0,0.0
2025-03-08 04:00,3.2,25.2,1015.0,0.0
2025-03-08 05:00,3.1,23.1,1015.0,0.0
2025-03-08 06:00,3.4,19.4,1016.0,0.0
2025-03-08 07:00,3.1,16.5,1016.0,0.0
2025-03-08 08:00,3.3,14.9,1017.0,0.0
2025-03-08 09:00,3.8,14.7,1018.0,0.0
2025-03-08 10:00,4.1,13.9,1018.0,0.0
2025-03-08 11:00,3.8,13.4,1018.0,0.0
2025-03-08 12:00,4.5,13.5,1018.0,0.0
2025-03-08 13:00,4.6,12.1,1018.0,0.0
2025-03-08 14:00,4.4,9.7,1017.0,0.0
2025-03-08 15:00,4.2,7.2,1017.0,0.0
2025-03-08 16:00,3.7,5.3,1017.0,0.0
2025-03-08 17:00,3.0,2.9,1017.0,0.0
2025-03-08 18:00,3.4,4.3,1017.0,0.0
2025-03-08 19:00,2.9,5.4,1017.0,0.0
2025-03-08 20:00,1.9,6.1,1017.0,0.0
2025-03-08 21:00,1.4,5.8,1017.0,0.0
2025-03-08 22:00,1.1,5.8,1017.0,0.0
2025-03-08 23:00,0.5,5.0,1016.0,0.0
2025-03-09 00:00,1.0,5.8,1017.0,0.0
2025-03-09 01:00,0.4,5.0,1017.0,0.0
2025-03-09 02:00,0.5,4.3,1016.0,0.0
2025-03-09 03:00,0.4,4.3,1016.0,0.0
2025-03-09 04:00,0.4,4.0,1015.0,0.1
2025-03-09 05:00,0.3,4.7,1014.0,0.2
2025-03-09 06:00,0.4,4.7,1014.0,0.4
2025-03-09 07:00,0.5,8.7,1014.0,0.5
2025-03-09 08:00,0.6,9.0,1013.0,0.5
2025-03-09 09:00,0.9,8.8,1013.0,0.5
2025-03-09 10:00,1.2,9.5,1013.0,0.4
2025-03-09 11:00,1.4,10.3,1013.0,0.3
2025-03-09 12:00,1.4,11.3,1013.0,0.2
2025-03-09 13:00,1.4,11.3,1012.0,0.1
2025-03-09 14:00,2.5,11.2,1012.0,0.0
2025-03-09 15:00,2.6,7.2,1012.0,0.1
2025-03-09 16:00,2.6,7.2,1012.0,0.1
2025-03-09 17:00,2.3,10.7,1011.0,0.1
2025-03-09 18:00,1.7,6.8,1011.0,0.1
2025-03-09 19:00,1.4,6.8,1011.0,0.0
2025-03-09 20:00,0.9,6.5,1012.0,0.0
2025-03-09 21:00,0.6,6.5,1012.0,0.0
2025-03-09 22:00,0.4,5.8,1012.0,0.0
2025-03-09 23:00,0.3,5.4,1012.0,0.1
2025-03-10 00:00,0.5,7.2,1012.0,0.1
2025-03-10 01:00,0.5,7.2,1012.0,0.1
2025-03-10 02:00,0.6,6.8,1012.0,0.0
2025-03-10 03:00,0.5,6.5,1012.0,0.0
2025-03-10 04:00,0.5,6.5,1012.0,0.0
2025-03-10 05:00,0.4,6.8,1012.0,0.0
2025-03-10 06:00,0.4,6.1,1012.0,0.0
2025-03-10 07:00,0.0,5.8,1012.0,0.0
2025-03-10 08:00,0.1,5.0,1012.0,0.0
2025-03-10 09:00,-0.3,5.8,1013.0,0.0
2025-03-10 10:00,0.0,6.1,1013.0,0.0
2025-03-10 11:00,0.2,6.8,1013.0,0.0
2025-03-10 12:00,0.4,7.6,1013.0,0.0
2025-03-10 13:00,1.6,7.6,1013.0,0.0
2025-03-10 14:00,1.7,6.5,1012.0,0.0
2025-03-10 15:00,1.8,6.5,1012.0,0.0
2025-03-10 16:00,1.6,6.5,1012.0,0.0
2025-03-10 17:00,0.8,4.0,1012.0,0.0
2025-03-10 18:00,-0.8,0.4,1012.0,0.0
2025-03-10 19:00,-1.4,1.8,1012.0,0.0
2025-03-10 20:00,-2.1,4.0,1012.0,0.0
2025-03-10 21:00,-2.7,5.0,1012.0,0.0
2025-03-10 22:00,-3.2,5.8,1012.0,0.0
2025-03-10 23:00,-3.5,5.4,1012.0,0.0
2025-03-11 00:00,-3.2,5.0,1011.0,0.0
2025-03-11 01:00,-3.1,4.7,1010.0,0.0
2025-03-11 02:00,-3.8,5.0,1010.0,0.0
2025-03-11 03:00,-3.6,4.3,1009.0,0.0
2025-03-11 04:00,-3.4,3.6,1008.0,0.0
2025-03-11 05:00,-3.4,3.6,1007.0,0.0
2025-03-11 06:00,-3.3,7.7,1007.0,0.0
2025-03-11 07:00,-3.6,8.5,1006.0,0.0
2025-03-11 08:00,-3.5,8.5,1006.0,0.0
2025-03-11 09:00,-2.4,8.6,1006.0,0.0
2025-03-11 10:00,-1.1,9.5,1006.0,0.0
2025-03-11 11:00,-0.2,10.4,1005.0,0.0
2025-03-11 12:00,0.4,11.3,1005.0,0.0
2025-03-11 13:00,0.9,11.1,1004.0,0.0
2025-03-11 14:00,1.2,8.3,1004.0,0.0
2025-03-11 15:00,1.3,8.6,1004.0,0.0
2025-03-11 16:00,1.0,11.2,1003.0,0.0
2025-03-11 17:00,-0.1,8.9,1004.0,0.0
2025-03-11 18:00,-2.2,9.4,1004.0,0.0
2025-03-11 19:00,-3.3,6.8,1004.0,0.0
2025-03-11 20:00,-3.9,7.6,1004.0,0.0
2025-03-11 21:00,-4.1,7.2,1004.0,0.0
2025-03-11 22:00,-4.2,7.2,1004.0,0.0
2025-03-11 23:00,-4.1,7.2,1004.0,0.0
2025-03-12 00:00,-5.2,5.0,1004.0,0.0
2025-03-12 01:00,-5.5,4.7,1004.0,0.0
2025-03-12 02:00,-5.2,5.0,1005.0,0.0
2025-03-12 03:00,-5.4,5.0,1005.0,0.0
2025-03-12 04:00,-5.7,5.0,1005.0,0.0
2025-03-12 05:00,-6.0,5.4,1005.0,0.0
2025-03-12 06:00,-6.1,5.4,1005.0,0.0
2025-03-12 07:00,-6.2,5.4,1005.0,0.0
2025-03-12 08:00,-5.3,5.0,1005.0,0.0
2025-03-12 09:00,-4.1,4.0,1005.0,0.0
2025-03-12 10:00,-2.4,2.5,1006.0,0.0
2025-03-12 11:00,-1.1,2.2,1005.0,0.0
2025-03-12 12:00,-0.4,1.8,1005.0,0.0
2025-03-12 13:00,-0.7,2.2,1005.0,0.0
2025-03-12 14:00,0.7,2.2,1004.0,0.0
2025-03-12 15:00,0.7,1.8,1004.0,0.0
2025-03-12 16:00,-0.0,1.8,1004.0,0.0
2025-03-12 17:00,-0.8,2.5,1004.0,0.0
2025-03-12 18:00,-1.9,2.5,1004.0,0.0
2025-03-12 19:00,-2.4,3.6,1004.0,0.0
2025-03-12 20:00,-2.7,4.3,1004.0,0.0
2025-03-12 21:00,-3.2,5.0,1004.0,0.0
2025-03-12 22:00,-3.2,5.4,1004.0,0.0
2025-03-12 23:00,-3.1,5.4,1004.0,0.0
2025-03-13 00:00,-4.8,5.8,1004.0,0.0
2025-03-13 01:00,-5.0,5.4,1004.0,0.0
2025-03-13 02:00,-5.4,5.0,1004.0,0.0
2025-03-13 03:00,-5.5,5.0,1003.0,0.0
2025-03-13 04:00,-5.8,5.0,1003.0,0.0
2025-03-13 05:00,-6.0,5.0,1003.0,0.0
2025-03-13 06:00,-6.3,5.0,1003.0,0.0
2025-03-13 07:00,-6.6,5.0,1003.0,0.0
2025-03-13 08:00,-5.6,4.0,1003.0,0.0
2025-03-13 09:00,-4.0,2.9,1003.0,0.0
2025-03-13 10:00,-2.5,1.8,1003.0,0.0
2025-03-13 11:00,-1.5,0.4,1003.0,0.0
2025-03-13 12:00,-0.9,1.1,1003.0,0.0
2025-03-13 13:00,-0.2,2.2,1002.0,0.0
2025-03-13 14:00,0.1,2.5,1002.0,0.0
2025-03-13 15:00,0.2,2.2,1002.0,0.0
2025-03-13 16:00,0.4,2.2,1001.0,0.0
2025-03-13 17:00,-0.2,2.2,1001.0,0.0
2025-03-13 18:00,-1.8,8.0,1001.0,0.2
2025-03-13 19:00,-2.7,9.1,1002.0,0.2
2025-03-13 20:00,-2.9,10.4,1002.0,0.0
2025-03-13 21:00,-3.2,6.8,1002.0,0.1
2025-03-13 22:00,-3.3,7.2,1003.0,0.0
2025-03-13 23:00,-3.3,7.6,1003.0,0.9
2025-03-14 00:00,-0.9,7.6,1004.0,0.0
2025-03-14 01:00,-0.3,6.1,1003.0,0.1
2025-03-14 02:00,-0.6,5.0,1005.0,0.0
2025-03-14 03:00,-0.7,5.4,1006.0,0.1
2025-03-14 04:00,-0.9,5.0,1006.0,0.0
2025-03-14 05:00,-1.6,7.1,1007.0,0.0
2025-03-14 06:00,-2.0,7.0,1007.0,0.5
2025-03-14 07:00,-2.2,7.2,1008.0,0.2
2025-03-14 08:00,-1.5,6.2,1009.0,0.1
2025-03-14 09:00,-0.7,7.0,1009.0,0.6
2025-03-14 10:00,-0.3,8.6,1010.0,0.2
2025-03-14 11:00,-1.1,9.5,1010.0,0.1
2025-03-14 12:00,-0.0,12.4,1010.0,0.8
2025-03-14 13:00,0.6,15.5,1011.0,0.1
2025-03-14 14:00,0.9,17.1,1011.0,1.0
2025-03-14 15:00,1.0,14.4,1011.0,0.2
2025-03-14 16:00,0.6,14.8,1011.0,0.5
2025-03-14 17:00,0.2,15.1,1012.0,0.0
2025-03-14 18:00,-0.3,15.8,1011.0,0.2
2025-03-14 19:00,-0.1,20.4,1011.0,0.0
2025-03-14 20:00,-0.3,19.4,1012.0,0.0
2025-03-14 21:00,0.6,22.3,1012.0,0.1
2025-03-14 22:00,0.7,24.1,1011.0,0.1
2025-03-14 23:00,0.6,24.5,1011.0,0.1
2025-03-15 00:00,0.5,26.3,1010.0,0.1
2025-03-15 01:00,0.6,27.0,1010.0,0.1
2025-03-15 02:00,0.7,28.4,1010.0,0.1
2025-03-15 03:00,1.0,30.6,1009.0,0.2
2025-03-15 04:00,1.5,31.3,1009.0,0.2
2025-03-15 05:00,2.0,32.0,1007.0,0.1
2025-03-15 06:00,1.2,32.8,1007.0,0.3
2025-03-15 07:00,1.7,32.8,1007.0,0.4
2025-03-15 08:00,2.3,33.1,1007.0,0.5
2025-03-15 09:00,2.8,33.8,1007.0,0.6
2025-03-15 10:00,3.2,34.2,1007.0,0.7
2025-03-15 11:00,3.6,33.8,1006.0,0.7
2025-03-15 12:00,3.9,32.8,1007.0,0.2
2025-03-15 13:00,4.1,32.0,1007.0,0.0
2025-03-15 14:00,3.7,34.2,1006.0,1.6
2025-03-15 15:00,3.3,35.6,1005.0,1.2
2025-03-15 16:00,3.2,34.2,1005.0,1.2
2025-03-15 17:00,2.9,28.8,1006.0,1.7
2025-03-15 18:00,1.9,32.8,1007.0,1.6
2025-03-15 19:00,2.2,29.5,1008.0,1.6
2025-03-15 20:00,2.2,30.2,1009.0,0.6
2025-03-15 21:00,1.7,27.6,1010.0,0.5
2025-03-15 22:00,0.9,20.9,1011.0,0.9
2025-03-15 23:00,0.6,17.2,1012.0,0.2
2025-03-16 00:00,-1.7,19.9,1014.0,0.3
2025-03-16 01:00,-1.7,21.1,1014.0,0.1
2025-03-16 02:00,-1.9,21.8,1015.0,1.3
2025-03-16 03:00,-1.9,23.9,1015.0,0.3
2025-03-16 04:00,-1.7,23.4,1016.0,0.6
2025-03-16 05:00,-1.6,21.6,1017.0,0.2
2025-03-16 06:00,-1.6,18.8,1017.0,0.1
2025-03-16 07:00,-1.6,17.9,1018.0,0.1
2025-03-16 08:00,-1.3,20.6,1019.0,0.0
2025-03-16 09:00,-0.1,21.8,1020.0,0.0
2025-03-16 10:00,0.4,19.1,1021.0,0.0
2025-03-16 11:00,0.9,19.4,1022.0,0.0
2025-03-16 12:00,0.6,18.4,1023.0,0.0
2025-03-16 13:00,0.9,20.9,1025.0,0.2
2025-03-16 14:00,1.0,17.6,1025.0,0.5
2025-03-16 15:00,0.9,18.7,1026.0,0.1
2025-03-16 16:00,0.6,15.8,1026.0,0.1
2025-03-16 17:00,1.0,13.7,1027.0,0.2
2025-03-16 18:00,-0.2,10.3,1027.0,0.0
2025-03-16 19:00,-1.0,9.9,1028.0,0.1
2025-03-16 20:00,-1.4,9.5,1029.0,0.0
2025-03-16 21:00,-1.8,10.0,1029.0,0.0
2025-03-16 22:00,-1.8,11.0,1029.0,0.2
2025-03-16 23:00,-1.4,13.3,1029.0,1.4
